,item_id,status,type,uploader_user_id,created,language
1456,600d8355ef26370018b021d2,APPROVED,gcninspiration,ehJsUWSbFTTuwvYrSIYJw8APmR13,2021-01-24 14:25:25.586,it
1457,600d8276e59056001709723f,APPROVED,bikevault,FrhhmXoVaOcGzAqoogoXYGxCaTv2,2021-01-24 14:21:42.861,es
1458,600d8276e3d7090017959638,APPROVED,gcninspiration,6S2e5a2JKLN2CcgQ3gHwdIdin4s1,2021-01-24 14:21:42.651,es
1459,5ff9c1182c43360010a260e4,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-24 14:21:23.764,en
1460,600d822cc7955600175b7c65,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 14:20:28.900,IT
1461,600d822cc7955600175b7c61,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 14:20:28.682,IT
1462,600d822bef26370018b021ce,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 14:20:27.936,IT
1463,600d822501ca20001787a032,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-24 14:20:21.350,es
1464,600d81ccc7955600175b7c59,APPROVED,gcninspiration,qEEf7pv4rzQPvg9qUO8pc9Aiash1,2021-01-24 14:18:52.627,en
1465,600d80ebef26370018b021bc,APPROVED,bikevault,LnARBS0lrugunSkQx1bAAyUIiMN2,2021-01-24 14:15:07.196,en
1466,600d809001ca20001787a02d,APPROVED,bikevault,ynxEZIgiYAOgUXV7437DpqETesf2,2021-01-24 14:13:36.923,en
1467,600d808f01ca20001787a02b,APPROVED,gcninspiration,a5ohe3xnWWdlb4Mjl1i8S20Iya12,2021-01-24 14:13:35.563,it
1468,600d7fa37471d900182e5ac3,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-24 14:09:46.513,ja
1469,600d7f41c7955600175b7c54,APPROVED,gcninspiration,GoXhDDCyAzcV0tRkUffqI2FUNpm1,2021-01-24 14:08:01.127,en
1470,600d7f2b8678fc0018dbe7bd,APPROVED,bikevault,kb7eLXPRghg9Bj0Okqm0dzzzZ4h1,2021-01-24 14:07:39.738,en
1471,600d7ebd01ca20001787a027,APPROVED,gcninspiration,fSuaAoAPMnSTjqry6Qfd7eKEx3g1,2021-01-24 14:05:49.646,en
1472,600d7e5c7471d900182e5abe,APPROVED,gcninspiration,ji2agiA9krcQuuGniHqFEKuPzBu1,2021-01-24 14:04:12.551,en
1473,600d7e2006640000183c049d,APPROVED,bikevault,oYPuwjiglfgw8xGcBtQUlJI0C2o1,2021-01-24 14:03:12.462,it
1474,600d7daa06640000183c049b,APPROVED,racing,XtPyn1rCOjWPDcyOVZ6aJpVZu4D2,2021-01-24 14:01:41.649,en
1475,600d7dbb7471d900182e5abb,APPROVED,bikevault,gfphpj9ORWdRCVpJXBy6MiLTqsP2,2021-01-24 14:01:31.772,en
1476,600d7d8e01ca20001787a022,APPROVED,gcninspiration,ChafTunVVmQMdfqbzBl1xBk84cw1,2021-01-24 14:00:46.853,it
1477,600d7d45c7955600175b7c48,APPROVED,gcninspiration,lA3mKOcsJHT5imbLpi6CvsNQ2Rj1,2021-01-24 13:59:33.584,en
1478,600d7c67c7955600175b7c45,APPROVED,gcninspiration,z36bCPy6eOa3uDc5fplCoyKhTk03,2021-01-24 13:55:51.721,it
1479,600d7bcac7955600175b7c43,APPROVED,bikevault,wJozKtJqiRZkUqI9IMi8fVPDl6V2,2021-01-24 13:53:14.821,en
1480,600d7badc7955600175b7c41,REJECTED,bikevault,gUGACvQcbcen2gawCQreG9LZ5QC2,2021-01-24 13:52:45.509,en
1481,600d7b5d06640000183c0494,APPROVED,gcninspiration,8Unm3pLvAbSTj9AscsMHYPP8gZB2,2021-01-24 13:51:25.962,en
1482,600d7b427471d900182e5ab2,APPROVED,bikevault,gUGACvQcbcen2gawCQreG9LZ5QC2,2021-01-24 13:50:58.590,en
1483,600d7af201ca20001787a019,APPROVED,gcninspiration,dMwjn8th5zW2mv2AH8kUVrf1RSZ2,2021-01-24 13:49:38.950,it
1484,600d79f0ef26370018b021aa,APPROVED,gcninspiration,ibSwtPOh8pRyGiIn5rBu9NQqrp12,2021-01-24 13:45:20.419,en
1485,600d79e78678fc0018dbe7ad,APPROVED,gcninspiration,nindilAoCZeKVSSo4srnPo0XWmV2,2021-01-24 13:45:11.818,en
1486,600d79d6ef26370018b021a6,APPROVED,bikevault,ji2agiA9krcQuuGniHqFEKuPzBu1,2021-01-24 13:44:54.646,fr
1487,600d781ac7955600175b7c39,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-24 13:37:37.326,ja
1488,600d77698678fc0018dbe7a8,APPROVED,gcninspiration,wobJS8td9DN8nEnkFRLLYAm2KaJ2,2021-01-24 13:34:33.093,it
1489,600d771a8678fc0018dbe7a6,APPROVED,bikevault,KmU2yfmZI2bnVJ1YFANL5S34fiz1,2021-01-24 13:33:14.082,en
1490,600d76db01ca20001787a012,APPROVED,hackorbodge,oD4V6yTNMZMNmyW0dVEszpXTsK33,2021-01-24 13:32:11.504,en
1491,600d7637ef26370018b021a0,REJECTED,hackorbodge,oD4V6yTNMZMNmyW0dVEszpXTsK33,2021-01-24 13:29:27.280,en
1492,600d74bcac31690017ad28ea,APPROVED,bikevault,ytt5tWZ6PMgkJuloO7OlzyBvqp02,2021-01-24 13:23:08.463,en
1493,600d74a87471d900182e5aa6,APPROVED,gcninspiration,sjDOPPP5LkNXIeOzZKQStCrxlis2,2021-01-24 13:22:48.908,en
1494,600d7484ef26370018b0219c,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-24 13:22:22.481,ja
1495,600d741fc7955600175b7c34,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-24 13:22:18.856,ja
1496,600d741def26370018b02197,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 13:20:29.065,IT
1497,600d741c8678fc0018dbe79e,APPROVED,videos,6vJ4ec2M6nNuT7SHdBtQBcs5yur1,2021-01-24 13:20:28.498,DE
1498,600d741bef26370018b0218f,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 13:20:27.802,IT
1499,600d741806640000183c047b,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 13:20:24.490,IT
1500,600d74177471d900182e5a96,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 13:20:23.766,es
1501,600d73ef7471d900182e5a93,APPROVED,epicride,ytt5tWZ6PMgkJuloO7OlzyBvqp02,2021-01-24 13:19:43.372,en
1502,600d73508678fc0018dbe78e,APPROVED,custombike,xKxAiN1QaKTvRKSPZ2HheHWo3RC3,2021-01-24 13:17:04.885,en
1503,600d7342ef26370018b02187,APPROVED,custombike,xKxAiN1QaKTvRKSPZ2HheHWo3RC3,2021-01-24 13:16:50.974,en
1504,600d733e8678fc0018dbe78b,APPROVED,bikevault,sjDOPPP5LkNXIeOzZKQStCrxlis2,2021-01-24 13:16:46.976,en
1505,600d731906640000183c0475,APPROVED,gcninspiration,PXgpoKU2wsRqIbogPGXY0MZRpAk2,2021-01-24 13:16:09.841,en
1506,600d730e7471d900182e5a8d,APPROVED,bikevault,Dyg7o5mbHJWBDkqR0vVa8CHRyGk1,2021-01-24 13:15:58.236,en
1507,600d72fd8678fc0018dbe784,REJECTED,bikevault,NLEsoOKmmJeFpSfkrvbJvPEhlT32,2021-01-24 13:15:41.038,en
1508,600d721fef26370018b02181,APPROVED,gcninspiration,AvDiAGG45VQB6Cn0VCiZxYFfg1X2,2021-01-24 13:11:59.079,en
1509,600d71c0c7955600175b7c19,APPROVED,extremecorner,sON1WcbIS3RNCDXLPqtPXKz96mb2,2021-01-24 13:10:24.780,en
1510,600d71a28678fc0018dbe77f,APPROVED,gcninspiration,lVXLDDQr0Bc4f9Jd9hrRllb4m5j1,2021-01-24 13:09:54.096,en
1511,600d7179c7955600175b7c16,APPROVED,gcninspiration,Z8KvZT0g8HMjYLmNKXBbDtBmKqp2,2021-01-24 13:09:13.352,it
1512,600d71677471d900182e5a84,APPROVED,gcninspiration,Z8KvZT0g8HMjYLmNKXBbDtBmKqp2,2021-01-24 13:08:55.749,it
1513,600d70fd8678fc0018dbe779,APPROVED,bikevault,NLEsoOKmmJeFpSfkrvbJvPEhlT32,2021-01-24 13:07:09.865,en
1514,600d70c2c7955600175b7c12,APPROVED,bikevault,UqSWL1EjeOfqoXCMIGMZdIaHToa2,2021-01-24 13:06:10.824,en
1515,600d7094ef26370018b02179,APPROVED,bikevault,Dyg7o5mbHJWBDkqR0vVa8CHRyGk1,2021-01-24 13:05:24.228,en
1516,600d707b7471d900182e5a7e,APPROVED,bikevault,alnUGZfO70fTq6UEn74VldBwHrj1,2021-01-24 13:04:59.768,en
1517,600d7066c7955600175b7c0d,APPROVED,bikevault,aplr9wgtJ6TIY7XAeQF3F40QuB92,2021-01-24 13:04:38.470,es
1518,600d705def26370018b02175,APPROVED,bikevault,aplr9wgtJ6TIY7XAeQF3F40QuB92,2021-01-24 13:04:29.297,es
1519,600d6e6b01ca200017879fc6,APPROVED,epicride,LNotV8WpkoZosgswkfdmEFPpX0e2,2021-01-24 12:56:11.389,it
1520,600d6e58ef26370018b02172,APPROVED,bikevault,zhmxnm5c4qaTqTVHtAP7KT8OAg93,2021-01-24 12:55:52.344,en
1521,600d6dda8678fc0018dbe76f,APPROVED,racing,XtPyn1rCOjWPDcyOVZ6aJpVZu4D2,2021-01-24 12:53:55.289,en
1522,600d6d9c06640000183c0463,APPROVED,bikevault,P8az5p4zZfSPOcp2HeGXmjJzXH02,2021-01-24 12:52:44.725,IT
1523,600d6cb9ef26370018b0216d,APPROVED,bikevault,YNtN6UDiUdSGQOaUPK7KFEGcxAS2,2021-01-24 12:48:57.982,en
1524,600d6c9b8678fc0018dbe76b,APPROVED,bikevault,ZrIhHWYU6xZhqRajGc0F5kUI9Zx2,2021-01-24 12:48:27.898,it
1525,600d6c5701ca200017879fc0,REJECTED,bikevault,ZrIhHWYU6xZhqRajGc0F5kUI9Zx2,2021-01-24 12:47:19.258,it
1526,600d6c4d7471d900182e5a72,APPROVED,training,8s3fa8EQWWZKp1CzJ08sJZig4cN2,2021-01-24 12:47:09.666,en
1527,600d6ac5c7955600175b7bfb,APPROVED,racing,XtPyn1rCOjWPDcyOVZ6aJpVZu4D2,2021-01-24 12:46:53.330,en
1528,600d6c328678fc0018dbe766,REJECTED,bikevault,FrhhmXoVaOcGzAqoogoXYGxCaTv2,2021-01-24 12:46:42.940,en
1529,600d6c2c8678fc0018dbe764,APPROVED,gcninspiration,bjpxEbWiDpOOzLUlyp673p08Cj43,2021-01-24 12:46:36.508,it
1530,600d6c0c7471d900182e5a6e,APPROVED,gcninspiration,bjpxEbWiDpOOzLUlyp673p08Cj43,2021-01-24 12:46:04.283,it
1531,600d6c0b06640000183c0459,APPROVED,bikevault,Ys6e7cTt6LUXZy7rEcganNP5MYe2,2021-01-24 12:46:03.388,en
1532,600d6c08c7955600175b7bfe,APPROVED,bikevault,BUOkIRydgdgVzV3O1eg5AvOzwy53,2021-01-24 12:46:00.951,en
1533,600d6b5b7471d900182e5a6a,APPROVED,bikevault,C4ghguIsPsPqHD4Wd7Ptv5NLDp12,2021-01-24 12:43:07.897,no
1534,600d6b1206640000183c0455,APPROVED,gcninspiration,8UuGkcH4SGdeNLhzDQ571ARIc8D3,2021-01-24 12:41:54.527,en
1535,600d6af0ef26370018b02161,APPROVED,gcninspiration,C4ghguIsPsPqHD4Wd7Ptv5NLDp12,2021-01-24 12:41:20.385,nl
1536,600d6abd06640000183c0452,APPROVED,gcninspiration,8UuGkcH4SGdeNLhzDQ571ARIc8D3,2021-01-24 12:40:29.293,en
1537,600d6a617471d900182e5a66,APPROVED,gcninspiration,eO3zuZMLChPbLPfIKpOQyKgoKLg2,2021-01-24 12:38:57.380,en
1538,600d69f301ca200017879fb3,APPROVED,training,V4bWqTeX6MVTpShg8J1khClNfem1,2021-01-24 12:37:07.988,es
1539,600d69e38678fc0018dbe75a,APPROVED,gcninspiration,ehJsUWSbFTTuwvYrSIYJw8APmR13,2021-01-24 12:36:51.857,it
1540,600d69bf8678fc0018dbe758,APPROVED,gcninspiration,Hz8CRcVqzFfWGsnQDZnW8S6j4r12,2021-01-24 12:36:15.940,en
1541,600d699f06640000183c0448,APPROVED,gcninspiration,g7zenY1KxXMAFmeSi7CGYV5BZ1H3,2021-01-24 12:35:43.151,en
1542,600d6994ef26370018b02159,APPROVED,gcninspiration,WN4hhwjHemZ71OjgIQktR6GLJ0s1,2021-01-24 12:35:32.556,en
1543,600d69877471d900182e5a5f,APPROVED,gcninspiration,dsclQxmaiAeDtzH7b9NMagFf7th2,2021-01-24 12:35:19.176,en
1544,600d690c06640000183c0443,REJECTED,gcninspiration,dsclQxmaiAeDtzH7b9NMagFf7th2,2021-01-24 12:33:16.349,en
1545,600d684206640000183c0441,APPROVED,bikevault,cGDWulr6FDXrBsFLzqNkiM5E6jC2,2021-01-24 12:29:54.447,en
1546,600d682a7471d900182e5a5b,APPROVED,bikevault,8jA325Olitbocl1vDMTxCh5ftfv1,2021-01-24 12:29:30.042,IT
1547,600d67b801ca200017879fa7,APPROVED,bikevault,W3tHh0WjFPZvOZFxr6r1LckDrKB3,2021-01-24 12:27:36.345,so
1548,600d676fc7955600175b7bee,REJECTED,bikevault,W3tHh0WjFPZvOZFxr6r1LckDrKB3,2021-01-24 12:26:23.410,so
1549,600d66e0f140da001779d31b,REJECTED,bikevault,8jA325Olitbocl1vDMTxCh5ftfv1,2021-01-24 12:24:00.978,IT
1550,600d66cffb7731001769f9f9,APPROVED,custombike,fhjfRZtHskU2UAueDjMGTt1fQkU2,2021-01-24 12:23:43.369,es
1551,600d6686ef26370018b02151,APPROVED,gcninspiration,h8vtZmiwHjWqsw0VWg4ArPnPfW23,2021-01-24 12:22:30.195,en
1552,600d6683fb7731001769f9f7,APPROVED,bikevault,5hsaFRNo95aDiQdviGWbifYow2R2,2021-01-24 12:22:27.435,it
1553,600d665106640000183c043a,APPROVED,bikevault,uVhS3AaKC0Ydqdybr9zLs8p9J0D3,2021-01-24 12:21:37.233,en
1554,600d66197471d900182e5a56,APPROVED,gcninspiration,mOpoXVj8iHRqUqP6SLZAOGNFAAX2,2021-01-24 12:20:41.208,en
1555,600d660a8678fc0018dbe743,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 12:20:26.986,IT
1556,600d660aef26370018b02148,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 12:20:26.660,IT
1557,600d66097471d900182e5a48,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 12:20:25.565,IT
1558,600d660806640000183c042c,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 12:20:24.965,es
1559,600d660806640000183c042a,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 12:20:24.377,es
1560,600d653901ca200017879f92,APPROVED,bikevault,uVhS3AaKC0Ydqdybr9zLs8p9J0D3,2021-01-24 12:16:57.420,en
1561,600d64eac7955600175b7bd8,APPROVED,gcninspiration,pZAW80RmkOMwMD29A84hUAsk2pB3,2021-01-24 12:15:38.394,en
1562,600d64818678fc0018dbe739,APPROVED,gcninspiration,yq0FjDQUfDhkPZdRB3qv8hw6RZv2,2021-01-24 12:13:53.674,en
1563,600d646506640000183c0422,APPROVED,gcninspiration,uVhS3AaKC0Ydqdybr9zLs8p9J0D3,2021-01-24 12:13:25.182,en
1564,600d64438678fc0018dbe737,APPROVED,gcninspiration,OUY6HjnIVyQBAakwqjsCu3laJxC2,2021-01-24 12:12:51.173,it
1565,600d63058678fc0018dbe735,REJECTED,gcninspiration,dsclQxmaiAeDtzH7b9NMagFf7th2,2021-01-24 12:07:33.177,en
1566,600d61ba7471d900182e5a3e,APPROVED,news,,2021-01-24 12:02:02.847,en
1567,600d61ae7471d900182e5a3b,APPROVED,news,,2021-01-24 12:01:50.270,en
1568,600d619001ca200017879f8b,APPROVED,news,,2021-01-24 12:01:20.336,IT
1569,600d617cef26370018b02139,APPROVED,news,,2021-01-24 12:01:00.460,IT
1570,600d617306640000183c041b,APPROVED,news,,2021-01-24 12:00:51.054,en
1571,600d613406640000183c0419,APPROVED,hackorbodge,UDivxuHjpxW4jPx3rodj8EymJo13,2021-01-24 11:59:48.168,en
1572,600d60e27471d900182e5a36,APPROVED,training,fHUGV1SkDxXSh2aVfPVzurcu6IW2,2021-01-24 11:58:26.368,en
1573,600d60a38678fc0018dbe72d,APPROVED,gcninspiration,FWWCfnLk8VVKv5HGkzzu29zTwrK2,2021-01-24 11:57:23.580,en
1574,600d5fe0c7955600175b7bcd,APPROVED,bikevault,3KMCbWSj4JSUf4ThEdgUaevgrB42,2021-01-24 11:54:08.725,la
1575,600d5f877471d900182e5a32,APPROVED,bikevault,8viE08vhcXYnuigUVpuZ8IM7m5s1,2021-01-24 11:52:39.156,en
1576,600d5f3301ca200017879f80,APPROVED,gcninspiration,sYtDkyIi9GebfOEwcD3G6jFNeSx2,2021-01-24 11:51:15.633,it
1577,600d5e8d06640000183c0412,REJECTED,hackorbodge,oD4V6yTNMZMNmyW0dVEszpXTsK33,2021-01-24 11:48:29.894,en
1578,5fe1eb15a1c115001024eaab,APPROVED,quiz,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-24 11:47:52.956,en
1579,600d5e0501ca200017879f7d,APPROVED,gcninspiration,PleCS1d2ClVcHPFjZFmpADwPUEp2,2021-01-24 11:46:13.285,de
1580,600d5d9b7471d900182e5a2d,APPROVED,gcninspiration,CNxU5tO3mBNR9DLQJmLahcWECFw1,2021-01-24 11:44:27.352,de
1581,600d5bc901ca200017879f7b,APPROVED,gcninspiration,szoz3p43ioRwBY8aMWSeGPHoeqg2,2021-01-24 11:36:41.229,it
1582,600d5b607471d900182e5a2b,APPROVED,gcninspiration,pWYiPH6pGcaRYsDcLXsVvBTeqmL2,2021-01-24 11:34:56.853,it
1583,600d5a1bef26370018b0212b,APPROVED,bikevault,udgAHoAljeSFoEFg2TXwDsxpGjF2,2021-01-24 11:29:31.295,en
1584,600d59d18678fc0018dbe723,APPROVED,epicride,nTsmAEzIxXaPCjw4EAxvtx0zkbp1,2021-01-24 11:28:17.675,en
1585,600d5984c7955600175b7bc2,APPROVED,welcometothegcnshow,xROsZXlURFNPfRYSWK8ABx4swlC3,2021-01-24 11:27:00.153,en
1586,600d595df274630017d4169c,APPROVED,epicride,i4YR72Xi8uUUMMxgRaKYX7YAIGy1,2021-01-24 11:26:21.130,it
1587,600d58841c144a00173a5a7b,APPROVED,gcninspiration,izYK2mmmEeWjNG96NhQ8ySyxc8g1,2021-01-24 11:22:44.296,en
1588,600d57fa8678fc0018dbe720,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 11:20:26.914,IT
1589,600d57f906640000183c0403,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-24 11:20:25.951,JP
1590,600d57f106640000183c03fd,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-24 11:20:17.962,JP
1591,600d56b901ca200017879f68,APPROVED,welcometothegcnshow,Y4w1u6zidRd72spHx0IDWIaHKpZ2,2021-01-24 11:15:05.140,en
1592,600d55af06640000183c03fa,APPROVED,gcninspiration,BFoGHRBSHGPNIP92hBPgwh7d9Ex1,2021-01-24 11:10:39.499,it
1593,600d54da01ca200017879f65,APPROVED,bikevault,pHKR7QxCKeXRsVxaFHXXUiqpL1A3,2021-01-24 11:07:06.657,en
1594,600d54d7ef26370018b02113,APPROVED,bikevault,DoUXM7pTFegkf8dRq6IH63pcF2o2,2021-01-24 11:07:03.476,en
1595,600d54aa01ca200017879f62,APPROVED,bikevault,ehRs9U2VGAVm9TAt6CxlsNtXUQm1,2021-01-24 11:06:18.052,tl
1596,600d53f0c7955600175b7bad,APPROVED,bikevault,ehRs9U2VGAVm9TAt6CxlsNtXUQm1,2021-01-24 11:03:12.053,en
1597,600d52d97471d900182e5a0e,REJECTED,bikevault,y6OCHThmMyfCGDAJbZJLgwcFPqd2,2021-01-24 10:58:33.959,eu
1598,600d527cef26370018b0210e,APPROVED,gcninspiration,llVyMfqyN7PWBH7ENN47wgQrxuB2,2021-01-24 10:57:00.432,en
1599,600d51cb8678fc0018dbe70b,APPROVED,bikevault,sNCOzF7YZFZ3UsdVfQERg38TqTQ2,2021-01-24 10:54:03.499,en
1600,600d514206640000183c03f1,APPROVED,bikevault,LuI6J7y739aXXfZie3fYf5ABe882,2021-01-24 10:51:46.811,IT
1601,600d50f97471d900182e5a07,APPROVED,training,ebwua2ymbwPZIl5GWy9iabnCjy23,2021-01-24 10:50:33.783,en
1602,600d4f4506640000183c03ed,APPROVED,bikevault,enKvjthVNlNXPnnlmsx7OKgxSmn1,2021-01-24 10:43:17.413,en
1603,600d4f4201ca200017879f59,APPROVED,epicride,pQd6KU0D0IaxWGPBuA1VoujLfVA3,2021-01-24 10:43:14.808,en
1604,600d4ef97471d900182e5a03,APPROVED,hackorbodge,kFBSU09Cj3SPSZV9eOKE28qdqVG2,2021-01-24 10:42:01.511,en
1605,600d4ee08678fc0018dbe704,APPROVED,gcninspiration,E2DAcHANtoSSc4yzQtSII219OGs1,2021-01-24 10:41:36.868,en
1606,600d4dc87471d900182e5a00,APPROVED,bikevault,ysvw7wjmvIRxMkyOoNT8Ucx30e22,2021-01-24 10:36:56.862,en
1607,600d4c25c7955600175b7ba1,APPROVED,gcninspiration,nTsmAEzIxXaPCjw4EAxvtx0zkbp1,2021-01-24 10:29:57.954,nl
1608,600d4c03ef26370018b02104,APPROVED,gcninspiration,eONgy27tjfN0CoZ6rn45MPzBYBv1,2021-01-24 10:29:23.706,en
1609,600d4ad3ef26370018b02102,APPROVED,gcninspiration,vqTYzahlmgNwzFXMXvLU8B4wvoH2,2021-01-24 10:24:19.008,en
1610,600d49eb8678fc0018dbe6f2,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-24 10:20:27.309,JP
1611,600d49e9ef26370018b020fa,APPROVED,videos,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-24 10:20:25.739,en
1612,600d49e906640000183c03df,APPROVED,videos,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 10:20:25.556,IT
1613,600d49e98678fc0018dbe6ed,APPROVED,videos,7HUYVk3hYNPhpblSCeIvz7CSSHE3,2021-01-24 10:20:25.336,FR
1614,600d49e9ef26370018b020f8,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 10:20:25.155,IT
1615,600d49e8ef26370018b020f3,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 10:20:24.185,IT
1616,600d49e6ef26370018b020ef,APPROVED,videos,yNbxcva1mFOVZ0jHl3DwwCb8x2T2,2021-01-24 10:20:22.862,en
1617,600d49e2c7955600175b7b8f,APPROVED,videos,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 10:20:18.725,es
1618,600d49df01ca200017879f40,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 10:20:15.237,es
1619,600d49de8678fc0018dbe6e8,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-24 10:20:14.157,IT
1620,600d49dd01ca200017879f3e,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-24 10:20:13.016,es
1621,600d49997471d900182e59e4,APPROVED,gcninspiration,6noqN4YoRQfrdB39HgiqZhmCFfi1,2021-01-24 10:19:05.911,en
1622,600d499301ca200017879f3b,APPROVED,gcninspiration,fMNUXTd1nxfFGpWcWAfUNOLa1Oy1,2021-01-24 10:18:59.817,it
1623,600d4964ef26370018b020e7,APPROVED,epicride,wJeh06sWBIg1tAjUDLXZxcqbgd62,2021-01-24 10:18:12.513,en
1624,600d49238678fc0018dbe6e4,APPROVED,bikevault,My6sS4fHI6ZY01yzBflMK9hiPhf1,2021-01-24 10:17:07.290,IT
1625,5ff8853c0dc0a90011e15ba3,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-24 10:15:35.790,en
1626,600d4868c7955600175b7b87,APPROVED,bikevault,MRCLHG2oWeNJLg9qKwnFXhLBTMF2,2021-01-24 10:14:00.719,en
1627,600d485e06640000183c03cd,APPROVED,bikevault,pC9JBr9Q3gd9fbQpqpinMlM9gwu2,2021-01-24 10:13:50.734,en
1628,600d481b7471d900182e59de,APPROVED,bikevault,YVbJXA8tO1VMcPdSnR6m483KCNt1,2021-01-24 10:12:43.607,it
1629,600d481706640000183c03c9,APPROVED,bikevault,LAWdsoTCcBQwpqR6qrd1qJq3Q5j2,2021-01-24 10:12:39.812,en
1630,600d47db7471d900182e59db,APPROVED,gcninspiration,cQCS35gDg5NPN5CCKuaN74lZCEs1,2021-01-24 10:11:39.272,de
1631,600d4780ef26370018b020df,REJECTED,bikevault,YVbJXA8tO1VMcPdSnR6m483KCNt1,2021-01-24 10:10:08.633,it
1632,600d472a01ca200017879f31,APPROVED,gcninspiration,cQCS35gDg5NPN5CCKuaN74lZCEs1,2021-01-24 10:08:42.465,it
1633,600d470d01ca200017879f2c,APPROVED,gcninspiration,gmwr80jqdVQ6U7nH1CpGUZs6eYo2,2021-01-24 10:08:13.043,it
1634,600d470506640000183c03c2,APPROVED,gcninspiration,34QnD62mbBUKSutstjJKze9kuR82,2021-01-24 10:08:05.417,en
1635,600d46cf8678fc0018dbe6d7,APPROVED,bikevault,FfNtKtMd7DaLJINvFbJmf7PibFu2,2021-01-24 10:07:11.690,en
1636,600d46688678fc0018dbe6d2,APPROVED,gcninspiration,AxTz6Nc7UkfQQLfoHqPBBTfkcsy1,2021-01-24 10:05:28.892,en
1637,600d465fef26370018b020d7,REJECTED,bikevault,YVbJXA8tO1VMcPdSnR6m483KCNt1,2021-01-24 10:05:19.315,it
1638,600d46078678fc0018dbe6cf,APPROVED,bikevault,BdcD8D1VMhQdUmlJRb5HEjlz5tB2,2021-01-24 10:03:51.707,en
1639,600d4577c7955600175b7b77,REJECTED,bikevault,YVbJXA8tO1VMcPdSnR6m483KCNt1,2021-01-24 10:01:27.219,it
1640,600d45157471d900182e59cf,APPROVED,gcninspiration,gmwr80jqdVQ6U7nH1CpGUZs6eYo2,2021-01-24 09:59:49.861,it
1641,600d44dc01ca200017879f23,REJECTED,gcninspiration,gmwr80jqdVQ6U7nH1CpGUZs6eYo2,2021-01-24 09:58:52.420,it
1642,600d42f106640000183c03b9,APPROVED,bikevault,oWgEP24sPzghLjHZaI9uBNIqdzf2,2021-01-24 09:50:41.528,mg
1643,600d417f06640000183c03b6,APPROVED,custombike,wp5drLg4ZyQ44dSWOl4qoIttCgx1,2021-01-24 09:44:31.385,en
1644,5ff884d4b4c1380010e9cfbc,APPROVED,videos,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-24 09:40:41.200,en
1645,600d3e04c7955600175b7b71,APPROVED,bikevault,DoUXM7pTFegkf8dRq6IH63pcF2o2,2021-01-24 09:29:40.305,en
1646,600d3dfd01ca200017879f1e,APPROVED,gcninspiration,VIi1fuLyV7W5xrHv4OWqYUGwZRI2,2021-01-24 09:29:33.944,en
1647,600d3d837471d900182e59c8,APPROVED,bikevault,LlZVBO5vmPaSbFBLEFeKDlZ3urf1,2021-01-24 09:27:31.402,en
